"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_38104",-13.8816079447463,32.7998512291959,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"Q9I4N6.1","RecName: Full=Flagellar secretion chaperone FliSB; AltName: Full=B-type flagellar protein FliS",0.543298,0.727022,1.03432,4.937725,2.778865,3.00958,12.966728,15.973215,27.840987,"K02422",2,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02422","fliS","flagellar secretion chaperone FliS","-"
"g_38104",-13.8816079447463,32.7998512291959,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"Q9I4N6.1","RecName: Full=Flagellar secretion chaperone FliSB; AltName: Full=B-type flagellar protein FliS",0.543298,0.727022,1.03432,4.937725,2.778865,3.00958,12.966728,15.973215,27.840987,"K02422",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02422","fliS","flagellar secretion chaperone FliS","-"
"g_38489",-11.528452371733,24.3921950944853,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"P48260.1","RecName: Full=UPF0051 protein ycf24",1.129807,2.845552,3.391527,5.042386,3.538991,7.264506,20.974876,19.299039,48.281054,"K09014",1,9190,"Not Included in Pathway or Brite",9194,"Poorly characterized",99996,"General function prediction only","K09014","sufB","Fe-S cluster assembly protein SufB","-"
"g_38546",-6.0846547320294,20.171673013534,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,1,"P0ABB9.1","RecName: Full=Magnesium-transporting ATPase, P-type 1; AltName: Full=Mg(2+) transport ATPase, P-type 1 >P0ABB8.1 RecName: Full=Magnesium-transporting ATPase, P-type 1; AltName: Full=Mg(2+) transport ATPase, P-type 1",0.318209,0.22733,0.94082,8.879661,9.340202,13.896241,48.354229,25.440775,99.942197,"K01531",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K01531","mgtA, mgtB","P-type Mg2+ transporter","[EC:7.2.2.14]"
"g_38865",-11.1324912872255,21.0545078766994,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"Q1I898.1","RecName: Full=Fe/S biogenesis protein NfuA",2.458395,1.390083,1.692346,7.192018,3.137814,10.903693,25.842721,25.428328,86.778095,"K07400",1,9190,"Not Included in Pathway or Brite",9192,"Unclassified: genetic information processing",99975,"Protein processing","K07400","nfuA","Fe/S biogenesis protein NfuA","-"
"g_39044",-12.3855084705454,22.8339658640043,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"Q9CKP2.1","RecName: Full=FKBP-type peptidyl-prolyl cis-trans isomerase SlyD; Short=PPIase; AltName: Full=Metallochaperone SlyD",2.437508,2.825472,2.323173,7.240237,3.868559,6.052498,15.76913,30.102798,85.424355,"K03775",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K03775","slyD","FKBP-type peptidyl-prolyl cis-trans isomerase SlyD","[EC:5.2.1.8]"
"g_39098",5.28269529228861,6.50876766895531,"Cluster 2","Cluster 4","Cluster 5","Cluster 7","Cluster 2",0,0,NA,NA,1.709359,1.350683,1.343769,24.920813,24.901152,13.811662,12.377637,6.503714,3.165352,"K02051",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02051","ABC.SN.S","NitT/TauT family transport system substrate-binding protein","-"
"g_40627",5.35450384176463,8.72038799644833,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"P42240.3","RecName: Full=Probable galactarate dehydratase (L-threo-forming); Short=GalcD",5.428927,2.549517,3.174509,36.726079,37.574413,18.80168,11.647506,18.185637,5.21799,"K01708",1,9100,"Metabolism",9101,"Carbohydrate metabolism",53,"Ascorbate and aldarate metabolism","K01708","garD","galactarate dehydratase","[EC:4.2.1.42]"
"g_40735",-13.2811811339784,39.1751850672073,"Cluster 2","Cluster 4","Cluster 4","Cluster 3","Cluster 2",0,0,"P0A9K5.2","RecName: Full=PhoH-like protein >P0A9K4.2 RecName: Full=PhoH-like protein >P0A9K3.2 RecName: Full=PhoH-like protein >P0A9K6.2 RecName: Full=PhoH-like protein",1.127197,0.593222,0.901086,4.24594,2.044713,3.356966,5.983066,11.046911,40.645007,"K06217",1,9190,"Not Included in Pathway or Brite",9193,"Unclassified: signaling and cellular processes",99995,"Signaling proteins","K06217","phoH, phoL","phosphate starvation-inducible protein PhoH and related proteins","-"
"g_40835",-11.2355388270957,24.3258038083722,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",1,0,"P22263.1","RecName: Full=Outer membrane porin F; Flags: Precursor",3.964773,2.353347,4.983328,6.606467,3.43554,7.756332,18.71636,15.787258,54.38847,"K03286",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K03286","TC.OOP","OmpA-OmpF porin, OOP family","-"
"g_40863",-14.4009728557789,27.2971405209204,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"P10472.5","RecName: Full=Thioredoxin; Short=Trx",1.905027,2.16371,3.011193,5.508355,2.775891,5.63641,11.199352,13.734615,61.281141,"K05838",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K05838","ybbN","putative thioredoxin","-"
"g_41578",-15.2618676251688,40.061070302686,"Cluster 2","Cluster 4","Cluster 4","Cluster 4","Cluster 2",0,1,"Q2SJQ5.1","RecName: Full=Protease HtpX; AltName: Full=Heat shock protein HtpX",1.394508,1.137509,2.855887,3.027775,1.573943,3.595258,7.060261,7.9163,32.574577,"K03799",1,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K03799","htpX","heat shock protein HtpX","[EC:3.4.24.-]"
"g_41689",-15.1544222091092,35.7469583425284,"Cluster 2","Cluster 4","Cluster 4","Cluster 3","Cluster 2",0,0,"Q47158.1","RecName: Full=Uncharacterized N-acetyltransferase YafP",0.909585,0.871591,1.38328,3.310952,1.88602,4.012601,10.363396,13.095251,23.550678,"K03830",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K03830","yafP","putative acetyltransferase","[EC:2.3.1.-]"
"g_41760",-12.6716434266943,36.9575350329414,"Cluster 2","Cluster 4","Cluster 4","Cluster 3","Cluster 2",1,0,"P30859.3","RecName: Full=Putative ABC transporter arginine-binding protein 2; Flags: Precursor",1.376717,1.482719,1.723639,4.819268,2.679275,1.870222,10.930417,8.426851,21.067372,"K10022",2,9130,"Environmental Information Processing",9131,"Membrane transport",2010,"ABC transporters","K10022","aotJ","arginine/ornithine transport system substrate-binding protein","-"
"g_41760",-12.6716434266943,36.9575350329414,"Cluster 2","Cluster 4","Cluster 4","Cluster 3","Cluster 2",1,0,"P30859.3","RecName: Full=Putative ABC transporter arginine-binding protein 2; Flags: Precursor",1.376717,1.482719,1.723639,4.819268,2.679275,1.870222,10.930417,8.426851,21.067372,"K10022",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K10022","aotJ","arginine/ornithine transport system substrate-binding protein","-"
"g_41958",-19.951969680871,40.4862682379918,"Cluster 2","Cluster 4","Cluster 4","Cluster 4","Cluster 2",1,1,NA,NA,1.089506,0.550753,2.159954,1.880446,1.626819,2.609771,7.615912,12.47895,18.754543,"K02415",2,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02415","fliL","flagellar protein FliL","-"
"g_41958",-19.951969680871,40.4862682379918,"Cluster 2","Cluster 4","Cluster 4","Cluster 4","Cluster 2",1,1,NA,NA,1.089506,0.550753,2.159954,1.880446,1.626819,2.609771,7.615912,12.47895,18.754543,"K02415",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02415","fliL","flagellar protein FliL","-"
"g_41973",-14.6065818067334,27.036689250853,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"A1TYU6.1","RecName: Full=ATP-dependent protease subunit HslV",1.614114,2.255174,3.301683,5.74129,2.401011,4.817412,11.303309,14.015084,75.601804,"K01419",1,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01419","hslV, clpQ","ATP-dependent HslUV protease, peptidase subunit HslV","[EC:3.4.25.2]"
"g_42603",-13.0184741702842,21.6246835368967,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TYH3.1","RecName: Full=Iron-sulfur cluster insertion protein ErpA",0.668176,1.368202,1.478576,4.288761,2.014586,7.873437,18.55261,17.618827,73.509728,"K15724",1,9190,"Not Included in Pathway or Brite",9194,"Poorly characterized",99996,"General function prediction only","K15724","erpA","iron-sulfur cluster insertion protein","-"
"g_43015",-11.4367071182764,32.0195571994174,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"Q4KCQ3.1","RecName: Full=1,4-alpha-glucan branching enzyme GlgB; AltName: Full=1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase; AltName: Full=Alpha-(1->4)-glucan branching enzyme; AltName: Full=Glycogen branching enzyme; Short=BE",3.793438,1.586867,2.479932,5.92144,5.183091,6.074469,10.002364,14.303896,23.917991,"K00700",2,9100,"Metabolism",9101,"Carbohydrate metabolism",500,"Starch and sucrose metabolism","K00700","GBE1, glgB","1,4-alpha-glucan branching enzyme","[EC:2.4.1.18]"
"g_43015",-11.4367071182764,32.0195571994174,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"Q4KCQ3.1","RecName: Full=1,4-alpha-glucan branching enzyme GlgB; AltName: Full=1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase; AltName: Full=Alpha-(1->4)-glucan branching enzyme; AltName: Full=Glycogen branching enzyme; Short=BE",3.793438,1.586867,2.479932,5.92144,5.183091,6.074469,10.002364,14.303896,23.917991,"K00700",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K00700","GBE1, glgB","1,4-alpha-glucan branching enzyme","[EC:2.4.1.18]"
"g_43109",-3.30306245463927,18.7078293773557,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"Q9HVN5.1","RecName: Full=Chaperone protein ClpB",14.758799,11.684643,21.378166,21.66415,12.531946,19.206031,46.988401,69.978809,219.151116,"K03695",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K03695","clpB","ATP-dependent Clp protease ATP-binding subunit ClpB","-"
"g_43109",-3.30306245463927,18.7078293773557,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"Q9HVN5.1","RecName: Full=Chaperone protein ClpB",14.758799,11.684643,21.378166,21.66415,12.531946,19.206031,46.988401,69.978809,219.151116,"K03695",2,9150,"Organismal Systems",9149,"Aging",4213,"Longevity regulating pathway - multiple species","K03695","clpB","ATP-dependent Clp protease ATP-binding subunit ClpB","-"
"g_43147",-13.7916308924943,25.3508085423317,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"P0A970.1","RecName: Full=Cold shock-like protein CspD; Short=CSP-D >P0A969.1 RecName: Full=Cold shock-like protein CspD; Short=CSP-D >P0A968.1 RecName: Full=Cold shock-like protein CspD; Short=CSP-D >P0A971.1 RecName: Full=Cold shock-like protein CspD; Short=CSP-D",2.027486,4.52792,3.764634,3.897996,3.587471,4.920907,15.523957,23.892753,42.298048,"K03704",1,9190,"Not Included in Pathway or Brite",9192,"Unclassified: genetic information processing",99973,"Transcription","K03704","cspA","cold shock protein","-"
"g_43244",-13.5318233501544,28.0156500955614,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"Q31FD3.2","RecName: Full=Lon protease 2; AltName: Full=ATP-dependent protease La 2",4.382199,3.125906,6.571712,6.380327,3.765386,5.718745,7.72609,17.1081,44.821048,"K01338",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01338","lon","ATP-dependent Lon protease","[EC:3.4.21.53]"
"g_43244",-13.5318233501544,28.0156500955614,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"Q31FD3.2","RecName: Full=Lon protease 2; AltName: Full=ATP-dependent protease La 2",4.382199,3.125906,6.571712,6.380327,3.765386,5.718745,7.72609,17.1081,44.821048,"K01338",2,9140,"Cellular Processes",9143,"Cell growth and death",4112,"Cell cycle - Caulobacter","K01338","lon","ATP-dependent Lon protease","[EC:3.4.21.53]"
"g_43296",5.78213700352652,7.83026365560761,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"Q05098.1","RecName: Full=Ferric enterobactin receptor; Flags: Precursor",3.618918,2.334451,2.690707,28.339612,40.997896,10.050336,13.875657,7.07391,4.274929,"K19611",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K19611","fepA, pfeA, iroN, pirA","ferric enterobactin receptor","-"
"g_43296",5.78213700352652,7.83026365560761,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"Q05098.1","RecName: Full=Ferric enterobactin receptor; Flags: Precursor",3.618918,2.334451,2.690707,28.339612,40.997896,10.050336,13.875657,7.07391,4.274929,"K19611",2,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K19611","fepA, pfeA, iroN, pirA","ferric enterobactin receptor","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9160,"Human Diseases",9161,"Cancer: overview",5207,"Chemical carcinogenesis - receptor activation","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3051,"Proteasome","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9150,"Organismal Systems",9151,"Immune system",4657,"IL-17 signaling pathway","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",4141,"Protein processing in endoplasmic reticulum","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9160,"Human Diseases",9162,"Cancer: specific types",5215,"Prostate cancer","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9160,"Human Diseases",9166,"Cardiovascular disease",5418,"Fluid shear stress and atherosclerosis","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9150,"Organismal Systems",9151,"Immune system",4612,"Antigen processing and presentation","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9150,"Organismal Systems",9159,"Environmental adaptation",4626,"Plant-pathogen interaction","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",4131,"Membrane trafficking","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9150,"Organismal Systems",9152,"Endocrine system",4915,"Estrogen signaling pathway","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9140,"Cellular Processes",9143,"Cell growth and death",4217,"Necroptosis","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9150,"Organismal Systems",9152,"Endocrine system",4914,"Progesterone-mediated oocyte maturation","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9150,"Organismal Systems",9151,"Immune system",4659,"Th17 cell differentiation","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9130,"Environmental Information Processing",9132,"Signal transduction",4151,"PI3K-Akt signaling pathway","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9160,"Human Diseases",9171,"Infectious disease: bacterial",5132,"Salmonella infection","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9160,"Human Diseases",9161,"Cancer: overview",5200,"Pathways in cancer","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9160,"Human Diseases",9166,"Cardiovascular disease",5417,"Lipid and atherosclerosis","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9150,"Organismal Systems",9151,"Immune system",4621,"NOD-like receptor signaling pathway","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43476",-10.8383961037792,23.2285211958937,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"A1TZH7.1","RecName: Full=Chaperone protein HtpG; AltName: Full=Heat shock protein HtpG; AltName: Full=High temperature protein G",8.458612,6.880446,11.500332,7.460925,6.041806,8.173966,12.088013,19.967441,64.472784,"K04079",22,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1009,"Protein phosphatases and associated proteins","K04079","HSP90A, htpG","molecular chaperone HtpG","-"
"g_43618",-13.4329350496001,37.2772985675405,"Cluster 2","Cluster 4","Cluster 4","Cluster 4","Cluster 2",0,1,NA,NA,0.578849,0.329639,0.50557,3.449392,2.053039,2.922079,7.518575,10.710409,20.027349,"K02672",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02672","pilW","type IV pilus assembly protein PilW","-"
"g_43618",-13.4329350496001,37.2772985675405,"Cluster 2","Cluster 4","Cluster 4","Cluster 4","Cluster 2",0,1,NA,NA,0.578849,0.329639,0.50557,3.449392,2.053039,2.922079,7.518575,10.710409,20.027349,"K02672",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02672","pilW","type IV pilus assembly protein PilW","-"
"g_44224",-11.6716935883799,22.613106115429,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 4",0,0,"P45173.1","RecName: Full=Uncharacterized protein HI_1349",1.185656,0.320708,1.842921,5.963058,4.191238,8.050321,16.985071,24.323078,79.11466,"K04047",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3036,"Chromosome and associated proteins","K04047","dps","starvation-inducible DNA-binding protein","-"
"g_44255",-17.711278701534,31.0783728566171,"Cluster 2","Cluster 4","Cluster 4","Cluster 7","Cluster 2",0,0,"P64637.1","RecName: Full=GMP/IMP nucleotidase YrfG >P64636.1 RecName: Full=GMP/IMP nucleotidase YrfG",0.448352,0.3528,0.443258,4.720963,2.041117,7.454453,17.102187,16.317513,37.880083,"K07025",1,9190,"Not Included in Pathway or Brite",9194,"Poorly characterized",99996,"General function prediction only","K07025","K07025","putative hydrolase of the HAD superfamily","-"
"g_44293",-16.9316556498105,42.8660340873965,"Cluster 2","Cluster 4","Cluster 3","Cluster 4","Cluster 2",1,1,NA,NA,0.813669,0.843743,0.760369,1.700995,0.955128,2.462103,7.577431,7.515121,23.844682,"K07323",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K07323","mlaC","phospholipid transport system substrate-binding protein","-"
"g_44293",-16.9316556498105,42.8660340873965,"Cluster 2","Cluster 4","Cluster 3","Cluster 4","Cluster 2",1,1,NA,NA,0.813669,0.843743,0.760369,1.700995,0.955128,2.462103,7.577431,7.515121,23.844682,"K07323",2,9130,"Environmental Information Processing",9131,"Membrane transport",2010,"ABC transporters","K07323","mlaC","phospholipid transport system substrate-binding protein","-"
"g_44444",-14.0313777028005,40.1766492750411,"Cluster 2","Cluster 4","Cluster 4","Cluster 3","Cluster 2",0,0,"Q2SA07.1","RecName: Full=GTP cyclohydrolase-2; AltName: Full=GTP cyclohydrolase II",0.390802,0.749162,0.619796,4.418808,1.224811,2.893061,7.030243,7.900124,23.636079,"K01497",3,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",2024,"Quorum sensing","K01497","ribA, RIB1","GTP cyclohydrolase II","[EC:3.5.4.25]"
